filename AU01_r AU02_r AU04_r AU05_r AU06_r AU07_r AU09_r AU10_r AU12_r AU14_r AU15_r AU17_r AU20_r AU23_r AU25_r AU26_r AU45_r
frame_det_00_147492.jpg 0.47 1.42 0.0 1.31 0.0 0.0 0.33 0.0 0.0 0.0 0.0 0.0 0.0 0.19 0.0 0.46 0.0
frame_det_00_147532.jpg 0.0 0.0 2.45 0.0 2.92 3.25 2.64 2.57 2.12 2.47 0.45 0.0 1.42 0.21 1.48 0.0 0.0
frame_det_00_147533.jpg 1.13 0.0 1.93 0.0 3.01 2.28 0.66 3.41 3.33 2.18 0.52 0.46 0.96 0.64 2.93 1.57 0.43
frame_det_00_147543.jpg 1.38 0.28 0.0 0.0 1.64 1.66 0.0 1.96 3.66 2.65 0.0 0.0 0.66 0.13 2.8 0.0 0.87
frame_det_00_147560.jpg 0.95 0.16 0.0 0.0 0.0 0.0 0.0 0.0 0.5 0.85 0.0 0.44 0.0 0.0 0.0 0.76 0.0
frame_det_00_147565.jpg 0.65 1.04 0.0 0.43 0.36 0.48 0.65 1.43 1.16 0.82 0.1 0.0 0.0 0.0 1.89 0.11 0.0
frame_det_00_147568.jpg 1.32 0.0 0.11 2.23 0.0 0.0 0.0 0.43 0.6 1.73 0.0 0.29 0.46 0.0 0.0 0.0 0.0
frame_det_00_147575.jpg 0.0 0.27 2.66 0.38 0.78 2.73 1.29 2.1 1.5 0.0 0.32 0.0 0.0 0.38 3.98 1.82 0.05
frame_det_00_147589.jpg 0.01 0.0 0.16 0.23 2.06 2.89 1.35 2.74 3.22 0.78 0.0 0.0 0.0 0.0 2.86 0.0 0.0
frame_det_00_147607.jpg 0.66 0.64 0.0 0.09 3.39 2.35 1.92 3.3 3.8 1.8 0.0 0.0 0.23 0.31 2.39 0.45 0.0
frame_det_00_147608.jpg 0.07 0.0 0.5 0.0 0.71 1.46 0.0 1.12 2.26 1.65 0.0 0.0 0.0 0.34 0.0 0.05 0.0
frame_det_00_147615.jpg 0.63 1.18 0.0 2.75 1.27 1.04 0.61 1.1 2.82 1.22 0.0 0.0 0.0 0.0 2.21 1.29 0.0
frame_det_00_147625.jpg 0.02 0.0 0.0 0.77 1.08 0.0 0.0 1.02 2.21 0.91 0.0 0.0 0.0 0.0 0.75 0.7 0.0
frame_det_00_147630.jpg 0.0 0.13 0.1 1.06 0.0 0.0 0.24 0.48 0.22 0.15 0.0 0.0 0.0 0.0 1.85 0.79 0.0
frame_det_00_147632.jpg 0.0 0.03 0.76 0.0 0.16 1.57 0.35 0.96 0.0 0.48 0.0 0.0 0.0 0.0 0.84 2.55 0.0
frame_det_00_147657.jpg 1.02 2.17 0.0 1.84 0.0 0.0 0.0 0.0 0.73 0.0 0.18 0.0 0.0 0.0 2.01 0.59 0.0
frame_det_00_147660.jpg 1.59 1.07 0.0 1.55 0.34 0.76 0.89 0.47 0.73 1.07 0.38 0.0 1.08 0.0 2.67 0.66 0.0
frame_det_00_147665.jpg 0.0 0.34 0.0 0.6 2.48 1.32 0.14 2.75 2.75 0.76 0.0 0.0 0.0 0.0 2.58 0.9 0.02
frame_det_00_147669.jpg 0.0 0.0 0.06 0.0 0.81 1.5 1.69 1.52 0.18 1.63 0.83 0.06 0.0 0.0 0.58 0.18 0.0
frame_det_00_147678.jpg 0.43 1.5 0.0 0.42 1.83 1.71 0.65 0.87 2.95 0.86 0.41 0.0 0.0 0.0 2.55 0.58 0.71
frame_det_00_147698.jpg 0.0 0.0 0.0 0.19 0.29 0.67 0.23 0.19 1.75 1.47 0.0 0.59 0.02 0.56 1.45 0.8 0.57
frame_det_00_147700.jpg 0.14 0.14 0.54 0.0 0.1 0.47 0.13 1.0 1.35 0.0 0.0 0.0 0.0 0.0 1.63 3.87 0.0
frame_det_00_147708.jpg 1.44 1.27 0.03 1.9 0.52 0.09 0.57 0.44 0.05 1.41 0.16 0.56 0.32 0.0 2.05 0.01 0.0
frame_det_00_147713.jpg 0.0 0.1 1.6 0.0 2.15 1.21 0.8 3.19 2.99 1.05 0.0 0.0 0.0 0.06 2.1 1.19 0.0
frame_det_00_147729.jpg 0.76 2.69 1.29 0.35 2.66 2.74 1.03 2.93 2.9 2.19 0.0 0.48 0.22 0.54 1.63 0.0 0.91
frame_det_00_147732.jpg 0.0 0.0 0.0 0.61 0.0 0.0 0.0 0.0 0.13 0.55 0.0 0.0 0.95 0.42 0.0 0.3 0.46
frame_det_00_147741.jpg 0.02 0.0 0.4 0.0 0.63 2.31 1.0 1.74 1.1 1.13 0.0 1.78 0.0 0.95 0.0 0.0 0.34
frame_det_00_147744.jpg 0.73 2.0 0.0 1.71 0.35 1.32 0.0 0.0 1.54 0.1 0.0 0.0 0.27 0.09 1.35 1.02 0.0
frame_det_00_147758.jpg 1.14 0.95 0.0 0.92 0.0 0.47 0.0 1.12 0.63 1.39 0.15 1.45 0.0 0.14 0.0 1.2 0.0
frame_det_00_147759.jpg 0.0 0.0 0.38 0.0 0.0 0.0 0.0 1.42 0.09 0.0 0.56 1.44 0.0 1.08 0.0 0.12 0.0
frame_det_00_147760.jpg 1.15 0.74 0.0 1.17 1.17 0.98 0.0 1.0 2.95 1.52 0.0 0.0 0.0 0.5 0.61 0.46 0.0
frame_det_00_147769.jpg 1.02 0.0 0.0 0.82 2.53 3.62 0.56 2.74 3.04 2.38 1.8 0.33 2.78 0.31 3.38 0.0 0.0
frame_det_00_147785.jpg 0.71 1.99 1.15 0.0 2.71 1.27 0.65 3.65 3.85 2.35 0.0 0.62 0.0 0.12 4.23 0.33 0.0
frame_det_00_147798.jpg 0.0 0.44 0.0 0.0 1.29 0.23 0.07 2.44 3.37 1.88 0.0 0.14 0.0 0.02 2.09 0.17 0.0
frame_det_00_147804.jpg 0.0 0.0 0.0 0.59 0.06 0.0 0.22 1.71 1.39 0.82 0.0 0.0 0.0 0.0 1.1 0.05 0.0
frame_det_00_147808.jpg 2.29 1.96 0.0 0.0 1.36 0.33 0.88 1.24 0.39 1.53 0.08 0.0 1.37 0.0 2.51 1.18 2.08
frame_det_00_147809.jpg 0.0 0.0 0.0 0.9 1.55 1.55 0.0 1.03 2.96 0.9 0.0 0.0 0.0 0.21 2.49 0.0 0.0
frame_det_00_147839.jpg 1.04 0.65 0.0 0.0 0.22 0.0 0.0 0.44 0.56 1.07 0.0 0.0 0.76 0.0 0.21 0.0 0.06
frame_det_00_147843.jpg 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.97 0.0 0.0 0.9 0.0 0.0 0.0 0.0 0.68 0.0
frame_det_00_147857.jpg 0.14 0.58 0.11 0.49 0.78 0.0 0.0 1.34 1.34 0.73 0.0 0.02 1.23 0.0 0.0 0.0 0.02
frame_det_00_147860.jpg 1.56 0.44 0.04 1.2 1.29 0.0 0.0 1.47 1.51 0.38 0.0 0.0 1.18 0.0 1.81 0.2 0.19
frame_det_00_147867.jpg 0.33 0.0 1.2 0.0 0.0 0.0 0.0 0.14 0.83 0.93 0.0 0.0 0.28 0.0 0.0 0.74 0.0
frame_det_00_147873.jpg 0.0 1.24 0.0 3.06 0.0 0.0 0.0 0.0 0.43 0.0 0.0 0.0 0.94 0.0 0.94 1.57 0.0
frame_det_00_147875.jpg 0.07 0.0 0.0 0.72 0.0 0.0 0.2 0.0 0.0 0.0 0.09 0.0 0.0 0.0 0.46 0.64 0.0
frame_det_00_147880.jpg 0.0 0.25 0.83 0.0 3.14 1.71 1.72 3.73 3.23 3.55 0.0 0.0 0.0 0.39 4.13 1.95 0.0
frame_det_00_147889.jpg 0.13 0.0 0.0 0.0 2.13 1.33 0.22 2.76 2.45 2.51 0.23 0.69 1.1 0.7 1.05 0.4 0.13
frame_det_00_147890.jpg 0.0 0.0 0.0 0.85 0.0 1.99 0.83 0.0 0.0 0.0 1.37 0.0 0.0 0.0 0.21 0.38 0.0
frame_det_00_147891.jpg 0.5 1.63 1.13 0.63 1.75 1.14 1.36 2.15 2.35 2.11 0.0 0.28 0.22 0.57 1.69 0.43 0.52
frame_det_00_147894.jpg 0.16 0.22 0.0 0.0 1.15 0.93 0.0 1.53 3.02 1.71 0.0 0.0 0.0 0.0 2.93 0.32 0.0
frame_det_00_147899.jpg 0.0 0.0 0.0 0.0 0.54 1.74 0.44 1.78 3.04 1.38 0.0 0.0 0.0 0.0 2.27 0.0 0.0
frame_det_00_147908.jpg 0.0 0.39 0.0 0.79 0.0 0.0 0.0 0.0 1.25 1.01 0.0 0.0 0.07 0.0 0.26 0.04 0.0
frame_det_00_147909.jpg 0.64 0.59 0.0 0.34 1.48 1.87 0.0 1.19 3.39 1.71 0.0 0.0 0.0 0.46 2.04 0.15 0.69
frame_det_00_147914.jpg 0.0 0.0 0.75 0.0 2.58 0.54 0.0 2.12 3.71 2.43 0.0 0.0 0.0 0.03 2.3 0.34 0.0
frame_det_00_147927.jpg 0.0 0.79 0.0 1.91 0.0 0.0 0.0 0.0 0.2 0.0 0.01 0.0 0.0 0.0 1.81 0.88 0.0
frame_det_00_147928.jpg 0.17 0.27 0.25 0.0 0.48 0.0 0.54 0.0 0.0 0.0 0.42 0.0 0.0 0.88 0.0 0.68 0.0
frame_det_00_147931.jpg 0.36 0.19 0.01 1.26 1.02 1.62 0.0 1.29 0.6 0.0 0.35 0.35 0.76 0.0 1.01 0.0 0.0
frame_det_00_147940.jpg 0.0 0.53 0.0 0.0 0.99 1.43 0.01 0.49 2.82 0.43 0.0 0.0 0.0 0.56 1.14 0.7 0.16
frame_det_00_147945.jpg 1.46 1.55 1.99 0.0 0.94 0.0 0.0 0.69 3.54 1.17 0.0 0.0 0.0 0.0 2.79 0.39 0.0
frame_det_00_147949.jpg 1.81 0.0 0.0 0.82 0.73 0.0 0.0 2.51 2.22 1.39 0.0 0.0 0.0 0.08 1.43 0.96 0.0
frame_det_00_147966.jpg 0.0 0.89 0.79 0.86 2.42 1.66 1.89 1.72 2.24 1.6 0.01 0.0 0.0 0.0 1.9 0.1 0.46
frame_det_00_147970.jpg 0.0 0.0 0.74 0.0 2.61 1.4 0.0 1.23 3.15 0.28 0.0 0.0 0.0 0.0 2.8 0.81 0.0
frame_det_00_147974.jpg 0.47 0.93 0.28 1.5 0.0 0.0 0.0 0.0 0.0 0.0 5.0 0.52 0.0 2.22 2.07 2.21 0.89
frame_det_00_147978.jpg 1.45 1.79 0.03 0.0 0.0 0.0 0.0 0.09 0.0 0.03 0.3 0.42 0.0 0.0 0.56 0.0 0.51
frame_det_00_148000.jpg 0.07 0.73 0.0 0.64 0.0 0.0 0.0 0.0 0.58 0.0 0.58 0.0 0.0 0.0 3.29 1.94 0.33
frame_det_00_148019.jpg 1.51 2.75 0.0 0.42 0.36 1.58 0.56 0.22 0.84 0.78 0.65 0.88 0.0 0.0 0.61 3.14 0.04
frame_det_00_148061.jpg 1.08 0.86 0.14 0.0 0.62 1.77 0.22 0.0 0.13 0.14 0.0 0.41 0.4 0.0 0.69 0.79 1.02
frame_det_00_148073.jpg 1.29 0.0 0.91 0.0 2.78 1.77 1.25 2.19 2.84 1.24 0.0 0.0 1.21 0.47 2.49 1.48 0.05
frame_det_00_148074.jpg 0.23 0.0 0.0 0.49 0.96 0.26 0.65 1.29 2.11 0.78 0.0 0.0 0.49 0.0 2.23 0.32 0.0
frame_det_00_148087.jpg 0.15 0.1 0.0 0.0 1.71 0.99 0.05 1.77 3.72 1.76 0.0 0.0 0.84 0.23 3.52 0.64 0.0
frame_det_00_148089.jpg 0.72 0.2 0.0 1.98 0.46 0.0 0.51 0.0 0.0 0.0 1.15 0.15 0.01 0.0 1.12 0.69 0.0
frame_det_00_148092.jpg 0.31 1.26 0.0 1.45 0.0 0.0 0.0 0.0 1.88 1.19 0.0 0.0 0.0 0.0 0.55 0.4 0.0
frame_det_00_148096.jpg 0.72 1.67 0.0 1.6 3.83 1.5 0.0 3.78 4.34 0.51 0.0 0.31 0.0 0.29 3.91 0.33 0.0
frame_det_00_148100.jpg 0.5 1.55 0.0 1.52 0.99 0.46 0.0 1.14 2.8 1.6 0.0 0.91 0.8 0.51 1.76 0.0 0.0
frame_det_00_148103.jpg 0.89 0.0 0.85 0.0 1.57 1.6 1.31 0.17 0.69 0.6 1.11 0.08 1.61 0.77 1.1 0.02 0.34
frame_det_00_148134.jpg 0.25 1.28 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.55 0.0 0.73 0.0 1.66 0.67 0.35
frame_det_00_148135.jpg 2.5 0.81 0.37 0.0 1.59 0.0 0.0 1.68 2.59 1.51 0.0 0.0 0.82 0.0 2.53 0.0 0.0
frame_det_00_148146.jpg 0.0 0.99 0.0 0.7 1.62 0.38 0.0 0.84 3.24 1.87 0.0 0.0 0.43 0.53 2.46 1.44 0.0
frame_det_00_148152.jpg 0.0 0.3 0.0 0.38 2.42 1.91 0.6 1.61 3.25 1.49 0.0 0.0 0.0 0.0 3.15 0.2 0.0
frame_det_00_148161.jpg 0.0 1.4 0.0 0.38 0.0 0.02 0.0 0.0 0.48 0.37 0.0 0.0 0.06 0.22 0.28 1.64 0.27
frame_det_00_148166.jpg 0.0 0.0 0.0 0.68 0.74 0.0 0.0 0.36 1.11 0.97 0.0 0.0 0.37 0.88 0.63 0.52 1.25
frame_det_00_148178.jpg 0.0 0.0 1.07 1.65 0.0 0.0 0.0 0.31 0.39 1.68 1.13 0.55 0.0 0.0 0.0 0.79 0.0
frame_det_00_148180.jpg 0.76 0.8 0.0 0.0 1.41 0.12 0.92 2.35 2.4 1.86 0.21 0.67 0.0 0.03 2.08 0.7 0.0
frame_det_00_148185.jpg 1.02 2.74 0.0 1.0 0.4 0.44 0.72 0.9 1.62 0.11 0.19 0.41 0.0 0.4 1.56 0.96 0.6
frame_det_00_148214.jpg 0.34 0.12 0.0 0.0 0.0 1.51 0.0 0.0 1.21 0.74 0.0 0.0 0.42 0.0 1.69 1.11 0.57
frame_det_00_148215.jpg 0.52 0.0 0.02 0.0 0.0 0.61 0.59 0.01 0.0 0.01 1.39 0.79 0.0 0.47 0.51 2.21 0.28
frame_det_00_148228.jpg 0.0 0.44 0.96 0.0 1.31 1.36 0.92 0.63 2.24 1.9 0.14 1.37 0.22 0.62 0.39 0.6 0.0
frame_det_00_148231.jpg 0.11 0.01 0.78 0.16 1.29 0.19 0.43 2.11 2.52 2.69 0.05 0.33 0.0 0.29 1.47 1.19 0.0
frame_det_00_148233.jpg 0.0 0.0 1.72 0.0 2.62 3.19 2.29 2.82 1.6 1.02 1.49 0.0 0.4 0.0 2.93 0.55 0.0
frame_det_00_148237.jpg 1.26 1.61 0.0 1.81 0.0 0.0 0.44 0.0 0.0 0.0 1.11 0.8 0.16 0.0 0.32 1.24 0.0
frame_det_00_148246.jpg 1.02 0.97 0.8 0.76 0.95 0.7 0.44 0.66 0.75 2.97 0.0 0.66 0.0 0.24 0.0 0.0 0.0
frame_det_00_148255.jpg 0.0 0.0 0.0 0.0 3.56 2.62 0.37 2.67 3.31 1.12 0.0 0.0 0.0 0.47 1.06 1.13 0.04
frame_det_00_148256.jpg 0.0 0.0 0.08 1.05 0.24 1.27 0.0 0.82 1.59 1.46 0.0 0.0 0.69 0.49 0.16 0.8 0.0
frame_det_00_148274.jpg 1.15 2.16 0.0 2.68 0.0 0.04 0.0 0.0 0.7 0.63 0.0 0.0 0.0 0.0 0.27 0.76 0.0
frame_det_00_148287.jpg 0.45 0.63 0.0 1.65 0.0 0.0 0.0 0.0 0.0 1.11 0.29 0.77 0.0 0.24 0.0 0.15 0.0
frame_det_00_148289.jpg 1.01 1.46 0.64 1.21 1.9 0.21 0.26 2.32 3.15 1.52 0.0 0.0 0.0 0.0 3.49 0.43 0.0
frame_det_00_148290.jpg 1.14 1.39 1.89 1.73 0.08 0.35 0.0 0.8 0.0 0.0 2.06 0.0 0.98 0.0 2.23 0.62 0.77
frame_det_00_148293.jpg 0.08 0.0 1.19 0.0 2.62 1.54 0.67 2.26 3.77 1.32 0.0 0.0 0.0 0.0 2.57 0.0 0.0
frame_det_00_148298.jpg 0.0 0.0 2.08 0.0 0.0 2.69 0.8 0.0 0.0 0.55 0.0 0.0 0.0 0.0 0.0 0.0 0.0
frame_det_00_148312.jpg 0.0 0.0 0.0 0.06 3.19 3.0 1.29 2.71 3.62 1.22 0.0 0.0 0.0 0.0 3.64 1.62 0.0
frame_det_00_148317.jpg 0.86 0.0 0.0 1.18 0.17 0.0 0.0 0.15 1.13 1.05 0.0 0.0 1.24 0.0 0.42 0.59 0.0
frame_det_00_148324.jpg 0.0 1.25 0.31 0.21 0.0 0.0 0.0 0.0 0.77 0.55 0.0 0.12 0.0 0.41 0.22 0.88 0.09
frame_det_00_148340.jpg 1.17 2.02 0.0 1.07 0.0 0.0 0.0 0.0 0.0 0.25 0.02 0.0 0.0 0.0 0.94 0.53 0.32
frame_det_00_148341.jpg 0.0 0.0 0.0 0.0 1.47 1.86 1.02 1.74 1.33 0.35 0.25 0.0 0.17 0.0 0.0 0.0 0.0
frame_det_00_148352.jpg 0.41 1.83 1.1 0.0 1.51 1.81 1.36 1.63 2.92 2.02 0.0 0.0 0.0 0.0 3.75 0.72 0.44
frame_det_00_148375.jpg 0.1 0.87 0.19 2.18 1.46 1.18 0.15 1.74 1.83 1.44 0.0 0.68 0.0 0.0 2.29 1.27 0.0
frame_det_00_148381.jpg 0.09 0.67 0.0 0.18 0.27 0.0 0.0 0.0 0.93 0.0 0.0 0.0 0.0 0.0 1.54 0.94 0.0
frame_det_00_148384.jpg 0.0 0.0 0.0 0.23 2.29 2.04 0.67 2.06 3.03 2.76 0.0 0.24 0.0 0.5 1.67 0.11 0.12
frame_det_00_148387.jpg 1.05 2.39 0.0 1.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.48 0.0 1.42 1.85 0.37
frame_det_00_148396.jpg 0.0 0.0 0.0 0.0 2.69 0.97 0.01 2.73 4.65 2.19 0.0 0.0 0.0 0.0 3.62 0.02 0.0
frame_det_00_148402.jpg 0.0 0.0 0.0 0.0 1.6 2.07 0.73 1.57 2.87 1.54 0.0 0.03 0.0 0.0 1.32 0.54 0.5
frame_det_00_148414.jpg 0.72 0.0 0.0 0.0 1.7 1.13 0.0 1.93 3.31 2.14 0.0 0.0 0.47 0.23 2.94 0.45 0.0
frame_det_00_148418.jpg 0.0 0.0 0.48 0.11 0.0 0.0 0.0 0.0 0.59 0.76 0.0 0.0 0.45 0.11 1.05 0.85 0.08
frame_det_00_148423.jpg 0.04 0.0 0.0 0.0 0.17 0.63 0.0 0.0 0.62 1.21 0.0 0.36 0.0 0.33 0.0 0.94 0.68
frame_det_00_148437.jpg 1.04 0.0 1.1 0.74 2.53 2.72 0.08 2.23 2.0 1.81 1.64 0.0 1.76 0.0 3.99 1.93 0.19
frame_det_00_148444.jpg 0.33 0.34 0.41 0.35 0.0 1.76 0.75 0.0 1.05 2.02 0.0 0.0 0.0 0.39 0.15 0.56 0.0
frame_det_00_148445.jpg 0.26 0.93 0.0 0.88 1.14 0.99 0.0 0.96 1.74 1.96 0.0 0.11 0.0 0.18 0.44 0.88 0.0
frame_det_00_148448.jpg 0.57 0.03 0.69 0.5 0.22 1.6 0.05 0.05 0.34 1.16 0.0 0.0 0.67 0.0 0.31 0.5 0.0
frame_det_00_148451.jpg 0.18 1.13 0.87 0.0 0.66 0.41 0.0 0.0 0.82 1.03 0.0 0.0 0.0 0.0 0.0 0.64 0.96
frame_det_00_148457.jpg 0.0 0.0 0.0 0.0 2.26 1.23 0.0 0.19 2.67 1.04 0.0 0.0 1.04 0.0 1.84 0.0 0.0
frame_det_00_148458.jpg 0.0 0.89 0.0 0.33 0.0 0.0 0.0 0.82 0.76 0.0 0.0 0.0 0.0 0.0 0.87 0.15 0.0
frame_det_00_148462.jpg 0.39 0.0 0.34 0.0 1.86 0.81 0.53 1.72 3.14 1.71 0.0 0.0 0.0 0.0 2.21 0.67 0.0
frame_det_00_148466.jpg 2.38 2.7 0.0 1.51 0.0 1.06 0.21 0.0 0.0 0.0 1.11 0.03 0.37 0.0 1.18 0.24 0.0
frame_det_00_148471.jpg 0.0 0.0 0.26 0.0 0.43 0.26 0.54 0.73 0.72 2.46 0.0 0.0 0.0 0.0 1.8 0.0 0.0
frame_det_00_148493.jpg 1.84 0.95 0.0 0.73 1.11 1.51 0.63 1.84 1.34 0.0 0.04 0.0 0.0 0.0 0.84 1.05 0.0
frame_det_00_148497.jpg 0.28 0.0 0.0 0.76 3.3 1.54 0.0 2.5 4.17 3.56 0.0 0.0 0.13 0.4 2.83 0.0 0.0
frame_det_00_148504.jpg 0.0 0.0 0.26 0.02 1.28 1.07 1.85 1.73 0.0 1.07 0.0 2.24 0.0 1.11 0.08 0.03 0.0
frame_det_00_148507.jpg 0.0 0.0 0.14 0.3 1.39 0.81 0.0 1.57 3.26 2.98 0.0 0.0 0.6 0.21 2.38 0.0 0.0
frame_det_00_148520.jpg 0.0 0.0 0.0 0.01 2.83 1.73 0.52 2.11 3.8 2.36 0.0 0.0 0.0 0.0 2.08 0.26 0.45
frame_det_00_148533.jpg 0.0 0.0 0.0 0.83 0.29 1.34 0.17 0.41 0.0 0.0 1.11 0.0 0.0 0.68 0.28 0.4 0.09
frame_det_00_148534.jpg 0.11 0.14 0.0 0.0 0.97 0.8 0.03 0.52 1.9 1.38 0.0 0.38 0.0 0.0 0.0 0.28 0.44
frame_det_00_148538.jpg 0.0 0.0 0.16 0.0 0.0 0.46 1.63 2.56 1.02 0.0 0.93 0.03 1.12 0.0 1.05 0.0 0.18
frame_det_00_148545.jpg 0.87 0.0 1.77 0.0 2.76 4.81 1.12 2.25 1.47 0.49 0.0 0.0 0.0 0.0 2.43 1.27 0.33
frame_det_00_148549.jpg 0.0 0.0 1.22 0.0 0.43 0.0 0.0 0.38 0.58 0.84 0.0 0.0 0.0 0.0 0.23 1.36 0.0
frame_det_00_148554.jpg 0.0 1.01 0.0 0.77 0.92 1.33 0.81 0.0 2.07 0.0 0.0 0.0 0.0 0.0 2.67 1.39 0.0
frame_det_00_148565.jpg 0.0 0.46 0.43 0.0 0.0 0.0 0.0 0.95 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.83 0.24
frame_det_00_148566.jpg 0.6 1.38 0.0 1.64 0.79 0.0 0.37 1.86 1.16 1.1 0.14 0.57 0.23 0.99 0.81 1.99 0.0
frame_det_00_148574.jpg 0.36 0.96 0.67 1.95 0.0 0.41 0.49 0.58 0.0 0.39 0.0 0.74 0.0 0.0 0.57 1.27 0.0
frame_det_00_148578.jpg 2.22 0.15 0.0 0.0 4.1 1.64 0.63 2.64 3.69 0.84 0.0 0.0 0.0 0.0 2.58 0.0 0.96
frame_det_00_148595.jpg 0.23 0.62 0.0 0.0 0.2 0.0 0.3 0.2 0.77 0.36 0.0 0.0 0.0 0.26 0.27 0.14 0.63
frame_det_00_148598.jpg 1.25 0.0 2.03 1.53 0.0 0.0 0.0 0.88 0.63 2.02 0.0 1.03 0.0 0.0 0.0 0.0 0.47
frame_det_00_148603.jpg 0.0 0.0 0.0 0.24 0.65 0.89 0.24 0.37 0.98 1.44 0.16 0.1 0.14 0.0 1.3 0.79 0.0
frame_det_00_148613.jpg 0.0 0.0 1.26 0.0 0.0 2.26 0.61 0.0 0.0 0.0 0.55 0.78 0.64 0.61 0.0 0.81 0.52
frame_det_00_148620.jpg 0.0 0.0 0.0 0.1 0.55 0.23 0.16 0.46 1.26 0.96 0.0 0.59 0.06 0.94 0.14 0.92 0.06
frame_det_00_148622.jpg 0.0 0.69 0.0 0.8 0.0 0.0 0.0 0.73 0.57 0.21 0.0 0.0 0.0 0.0 0.4 1.77 0.0
frame_det_00_148626.jpg 0.0 0.0 0.01 1.21 0.0 0.0 0.89 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.65 5.0 0.0
frame_det_00_148627.jpg 0.85 0.65 0.0 0.41 3.27 0.98 0.99 2.66 3.6 1.21 0.0 0.0 0.37 0.0 2.44 0.0 0.0
frame_det_00_148632.jpg 0.3 0.84 0.0 1.63 0.47 2.06 0.56 1.36 1.23 1.44 0.0 0.0 0.55 0.0 0.9 0.18 0.25
frame_det_00_148655.jpg 0.0 0.0 0.0 0.0 0.91 0.91 1.23 1.03 0.88 0.19 0.18 0.32 0.0 0.2 0.25 2.05 0.0
frame_det_00_148660.jpg 0.1 0.0 0.0 0.14 1.4 1.58 0.0 1.4 3.11 2.01 0.0 0.0 0.24 0.15 1.59 0.5 0.0
frame_det_00_148673.jpg 0.48 0.15 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.71 0.0 0.25 0.18 0.0 0.1 0.1 0.0
frame_det_00_148685.jpg 0.11 0.0 0.0 0.0 0.95 0.98 0.1 1.7 1.32 1.3 0.0 0.3 0.0 0.08 1.3 0.92 0.18
frame_det_00_148694.jpg 0.0 0.0 0.19 1.05 0.0 0.29 0.07 2.03 0.58 1.83 0.0 0.0 0.0 0.0 0.0 1.06 0.0
frame_det_00_148696.jpg 0.0 0.0 0.0 0.0 1.72 2.59 0.3 0.56 2.41 0.32 0.0 0.0 0.36 0.0 2.76 1.07 0.0
frame_det_00_148699.jpg 0.0 0.0 0.0 0.0 1.75 2.18 0.0 1.69 3.55 1.12 0.0 0.0 0.0 0.41 2.07 0.74 0.0
frame_det_00_148701.jpg 0.0 0.0 0.42 0.0 1.4 2.83 1.2 2.76 1.21 0.58 0.0 0.33 0.0 0.53 1.72 2.48 0.0
frame_det_00_148704.jpg 0.37 0.0 2.57 0.0 0.15 1.29 1.58 0.0 0.66 1.45 0.14 0.27 0.0 0.74 0.0 0.0 0.12
frame_det_00_148711.jpg 0.13 0.0 0.16 0.0 0.07 0.58 0.0 0.19 0.96 1.01 0.0 0.0 0.0 0.04 0.0 1.1 0.0
frame_det_00_148721.jpg 0.13 0.73 0.6 1.85 0.0 0.0 0.24 0.0 0.15 0.42 0.32 0.0 0.0 0.46 0.98 1.56 0.0
frame_det_00_148725.jpg 0.0 0.0 0.0 0.4 2.1 2.08 0.42 1.15 3.26 1.34 0.0 0.0 0.85 0.0 2.48 0.0 0.0
frame_det_00_148740.jpg 0.0 0.0 2.1 0.0 1.3 1.19 1.6 3.35 0.69 0.0 0.71 0.13 0.14 0.0 0.65 2.13 0.08
frame_det_00_148741.jpg 0.99 0.44 0.0 0.53 2.24 0.57 1.17 1.05 1.67 1.76 0.35 0.71 0.11 0.0 0.17 0.37 1.18
frame_det_00_148752.jpg 0.49 2.21 0.0 0.29 1.14 0.62 0.2 0.1 2.37 0.61 0.0 0.0 0.0 0.0 1.35 0.68 0.08
frame_det_00_148753.jpg 0.0 0.0 0.12 0.0 1.7 0.97 0.0 1.74 2.73 1.71 0.0 0.0 0.0 0.0 1.24 0.07 0.0
frame_det_00_148754.jpg 0.64 1.48 0.0 0.67 0.59 0.34 0.3 1.83 2.1 2.07 0.0 0.0 0.3 0.59 2.79 1.92 0.0
frame_det_00_148762.jpg 0.74 1.74 0.0 0.0 1.42 0.53 1.02 2.34 2.21 1.6 0.0 0.71 0.17 0.0 2.78 0.66 0.0
frame_det_00_148764.jpg 0.41 0.24 0.09 0.0 3.06 1.05 0.46 3.06 3.75 2.9 0.0 0.94 0.0 0.5 2.27 0.31 0.0
frame_det_00_148774.jpg 0.0 0.52 0.18 0.72 0.0 0.26 0.54 0.0 0.0 0.0 0.75 0.0 0.84 0.0 0.98 1.04 0.0
frame_det_00_148796.jpg 0.18 1.46 0.0 1.21 0.45 0.67 0.0 0.06 1.31 1.66 0.0 0.23 0.75 0.0 0.54 0.61 0.93
frame_det_00_148799.jpg 0.0 0.37 0.0 1.45 0.0 0.21 0.47 0.0 0.0 0.65 0.25 1.05 0.18 0.65 0.0 0.16 0.0
